id,data_provider,country,partner_product_category,product_category,brand,year_of_manufacture,repair_status,repair_barrier_if_end_of_life,group_identifier,event_date,problem
fixitclinic_250,"Fixit Clinic",USA,"Coffee grinder","Food processor",Unknown,????,"End of life",,"Fixit Clinic",2018-10-28,
fixitclinic_251,"Fixit Clinic",USA,"Travel alarm clock ",Watch/clock,REI,????,Fixed,,"Fixit Clinic",2018-10-28,
fixitclinic_252,"Fixit Clinic",USA,"Radio and CD player","Portable radio","Innovative Tech",????,Fixed,,"Fixit Clinic",2018-10-28,
fixitclinic_253,"Fixit Clinic",USA,"TV / DVD player combo","TV and gaming-related accessories",Unknown,????,Repairable,,"Fixit Clinic",2018-10-28,
fixitclinic_255,"Fixit Clinic",USA,"Heater ","Small home electrical",Vornado,????,Fixed,,"Fixit Clinic",2018-10-28,
fixitclinic_257,"Fixit Clinic",USA,"DAT recorder","TV and gaming-related accessories",Sony,????,Unknown,,"Fixit Clinic",2018-10-28,
fixitclinic_258,"Fixit Clinic",USA,"VCR ","TV and gaming-related accessories",DAEWOO,????,Repairable,,"Fixit Clinic",2018-10-28,
fixitclinic_259,"Fixit Clinic",USA,"Sewing machine","Sewing machine","Singer ",????,Fixed,,"Fixit Clinic",2018-10-28,
fixitclinic_260,"Fixit Clinic",USA,"Hot rollers","Hair & beauty item",Remington,????,Fixed,,"Fixit Clinic",2018-10-28,
fixitclinic_261,"Fixit Clinic",USA,"Small fan",Fan,Vornado,????,Repairable,,"Fixit Clinic",2018-10-28,
fixitclinic_262,"Fixit Clinic",USA,"Hand vacuum",Vacuum,"Black and Decker",????,Fixed,,"Fixit Clinic",2018-10-28,
fixitclinic_263,"Fixit Clinic",USA,"Wall clock",Watch/clock,"Custom art clock",????,Fixed,,"Fixit Clinic",2018-10-28,
fixitclinic_264,"Fixit Clinic",USA,"Coffee grinder","Food processor",Unknown,????,Repairable,,"Fixit Clinic",2018-10-28,
fixitclinic_266,"Fixit Clinic",USA,"Electric drill","Power tool",Unknown,????,Fixed,,"Fixit Clinic",2018-10-28,
fixitclinic_267,"Fixit Clinic",USA,"Remote control","TV and gaming-related accessories",Unknown,????,Fixed,,"Fixit Clinic",2018-10-28,
fixitclinic_268,"Fixit Clinic",USA,Computer,"Desktop computer",MacBook,????,Repairable,,"Fixit Clinic",2018-10-28,
fixitclinic_269,"Fixit Clinic",USA,"Battery powered string of lights","Decorative or safety lights",Unknown,????,Fixed,,"Fixit Clinic",2018-10-28,
fixitclinic_270,"Fixit Clinic",USA,"Steam mop","Large home electrical",Haan,????,Repairable,,"Fixit Clinic",2018-10-28,
fixitclinic_271,"Fixit Clinic",USA,"Belt sander","Power tool",Unknown,????,Fixed,,"Fixit Clinic",2018-10-28,
fixitclinic_272,"Fixit Clinic",USA,"CD Player","Hi-Fi separates",Denon,????,Repairable,,"Fixit Clinic",2018-10-28,
fixitclinic_273,"Fixit Clinic",USA,Laptop,Laptop,Dell,????,Fixed,,"Fixit Clinic",2018-10-28,
fixitclinic_274,"Fixit Clinic",USA,"Vintage floor lamp",Lamp,Unknown,????,Fixed,,"Fixit Clinic",2018-10-28,
fixitclinic_278,"Fixit Clinic",USA,"Electric scooter",Misc,Racer,????,Fixed,,"Fixit Clinic",2018-10-28,
fixitclinic_280,"Fixit Clinic",USA,"Watch ",Watch/clock,Seville,????,Fixed,,"Fixit Clinic",2018-10-28,
fixitclinic_281,"Fixit Clinic",USA,Camcorder,"DSLR/video camera",Sony,????,Unknown,,"Fixit Clinic",2018-10-28,
fixitclinic_282,"Fixit Clinic",USA,"DVD Recorder","TV and gaming-related accessories",Sony,????,Unknown,,"Fixit Clinic",2018-11-01,
fixitclinic_283,"Fixit Clinic",USA,"DVD player / recorder","TV and gaming-related accessories",Dawoo,????,Repairable,,"Fixit Clinic",2018-11-01,
fixitclinic_284,"Fixit Clinic",USA,"Hot Rollers - Tight Curls","Hair & beauty item",Remington,????,Fixed,,"Fixit Clinic",2018-11-02,
fixitclinic_285,"Fixit Clinic",USA,"Electric water boiler/ thermo pot",Kettle,Zojirushi,2014,Repairable,,"Fixit Clinic",2018-11-03,"After washing the pot, the control panel no longer works when plugged in. Although I was careful not to get the exterior wet, water just have gotten into the control panel. However, if it is plugged in, the water inside the pot begins to boil but does not stop as the control panel no longer regulates the temperature. When the water in the pot boiled, the steam got into the control panel area and the panel is cloudy from the water/ steam."
fixitclinic_286,"Fixit Clinic",USA,"air purifer",Aircon/dehumidifier,"Sharper Image ",????,"End of life",,"Fixit Clinic",2018-11-03,
fixitclinic_287,"Fixit Clinic",USA,"Car cd player- alpine","Portable radio",Alpine,????,"End of life",,"Fixit Clinic",2018-11-03,
fixitclinic_288,"Fixit Clinic",USA,"Sewing machine","Sewing machine",singer,????,Fixed,,"Fixit Clinic",2018-11-04,
fixitclinic_289,"Fixit Clinic",USA,"Weed Cutter/Wacker","Power tool","Troy Built",2016,Fixed,,"Fixit Clinic",2018-11-05,"U8nable to thread cutting line"
fixitclinic_290,"Fixit Clinic",USA,Laptop,Laptop,HP,????,"End of life",,"Fixit Clinic",2018-11-05,
fixitclinic_292,"Fixit Clinic",USA,mixer,"Food processor","kitchen aid",????,Repairable,,"Fixit Clinic",2018-11-05,
fixitclinic_293,"Fixit Clinic",USA,"Remote Control for Remote Control Car",Toy,"Sharper Image ",2008,Fixed,,"Fixit Clinic",2018-11-05,"Front wheels for turning were not working."
fixitclinic_294,"Fixit Clinic",USA,"antique brass floor lamp",Lamp,n/a,????,Repairable,,"Fixit Clinic",2018-11-05,
fixitclinic_295,"Fixit Clinic",USA,"GE tape deck","Hi-Fi separates",GE,????,Unknown,,"Fixit Clinic",2018-11-06,
fixitclinic_296,"Fixit Clinic",USA,Chainsaw,"Power tool",Craftsman,????,Fixed,,"Fixit Clinic",2018-11-06,
fixitclinic_300,"Fixit Clinic",USA,"DVD player","TV and gaming-related accessories",Bose,????,Unknown,,"Fixit Clinic",2018-11-09,
fixitclinic_301,"Fixit Clinic",USA,"Sewing machine","Sewing machine",Singer,2009,Repairable,,"Fixit Clinic",2018-11-10,"the bobbin thread not been picked by needle, so not forming a stitch."
fixitclinic_302,"Fixit Clinic",USA,"Electric drill","Power tool",Unknown,????,Fixed,,"Fixit Clinic",2018-11-14,
fixitclinic_303,"Fixit Clinic",USA,"floor lamp",Lamp,unknown,2008,Repairable,,"Fixit Clinic",2018-11-19,"The lamp does not illuminate.  It happened so long ago, that I don't recall whether it started flickering intermittently, or just blew out one day.  (My gut tells me probably the latter.)  "
fixitclinic_304,"Fixit Clinic",USA,flashlight,"Decorative or safety lights",coleman,????,Fixed,,"Fixit Clinic",2018-11-26,
fixitclinic_305,"Fixit Clinic",USA,Laptop,Laptop,Apple,????,Fixed,,"Fixit Clinic",2018-12-10,
fixitclinic_306,"Fixit Clinic",USA,Dishwasher,"Large home electrical",Zanussi,2008,Unknown,,"Fixit Clinic",2018-12-29,"The utensil tray rollers are damaged and do not pull out smoothly they wobble and get out of the rails but dishes can be set when pulled out carefully"
fixitclinic_307,"Fixit Clinic",USA,GPS,Tablet,Garmin,????,Unknown,,"Fixit Clinic",2019-01-10,
fixitclinic_308,"Fixit Clinic",USA,tablet,Tablet,Apple,????,Fixed,,"Fixit Clinic",2019-01-10,"needed new battery"
fixitclinic_309,"Fixit Clinic",USA,Blender,"Food processor",Preethi,2012,Repairable,,"Fixit Clinic",2019-01-12,"Not turning on"
fixitclinic_310,"Fixit Clinic",USA,tablet,Tablet,Nexus,2013,Repairable,,"Fixit Clinic",2019-01-12,"not turning on "
fixitclinic_312,"Fixit Clinic",USA,"portable heater ","Small home electrical","Lasko ",2015,Repairable,,"Fixit Clinic",2019-01-12,"Fan is broken "
fixitclinic_313,"Fixit Clinic",USA,"Laptop ",Laptop,"Dell ",2015,Repairable,,"Fixit Clinic",2019-01-12,"Hinge is broken "
fixitclinic_314,"Fixit Clinic",USA,Tablet,Tablet,Nexus,????,"End of life",,"Fixit Clinic",2019-01-12,
fixitclinic_315,"Fixit Clinic",USA,"blender ","Food processor","preethi ",????,"End of life",,"Fixit Clinic",2019-01-12,
fixitclinic_317,"Fixit Clinic",USA,Laptop,Laptop,Dell,????,Repairable,,"Fixit Clinic",2019-01-12,
fixitclinic_318,"Fixit Clinic",USA,"camera ","Digital compact camera","Lumix (pasonic)",????,Repairable,,"Fixit Clinic",2019-01-12,"clean the battery cage "
fixitclinic_319,"Fixit Clinic",USA,"Watch ",Watch/clock,"Colber ",2009,Repairable,,"Fixit Clinic",2019-01-12,"Clamp not working "
fixitclinic_320,"Fixit Clinic",USA,"watch ",Watch/clock,"colber ",????,Fixed,,"Fixit Clinic",2019-01-12,
fixitclinic_322,"Fixit Clinic",USA,"Computers ","Desktop computer","Toshiba ",2012,Repairable,,"Fixit Clinic",2019-01-12,"slow prosessing and not connecting to internet "
fixitclinic_323,"Fixit Clinic",USA,"Camera ","Digital compact camera",Canon,2014,Repairable,,"Fixit Clinic",2019-01-12,"Lens does not open "
fixitclinic_324,"Fixit Clinic",USA,"Romote controll car ",Toy,trankr,2012,Repairable,,"Fixit Clinic",2019-01-12,"not sure "
fixitclinic_325,"Fixit Clinic",USA,"camera ","Digital compact camera",canon,????,Repairable,,"Fixit Clinic",2019-01-12,
fixitclinic_326,"Fixit Clinic",USA,"Laptop ",Laptop,toshiba,????,Fixed,,"Fixit Clinic",2019-01-12,
fixitclinic_327,"Fixit Clinic",USA,"RC vehicle ",Toy,Unknown,????,Fixed,,"Fixit Clinic",2019-01-12,
fixitclinic_331,"Fixit Clinic",USA,"Sewing machine","Sewing machine","Singer ",2009,Fixed,,"Fixit Clinic",2019-01-29,"Needs new belt installed, oiled, adjusted, cleaned "
fixitclinic_332,"Fixit Clinic",USA,"Notepad Computer",Laptop,"Microsoft ",2009,Repairable,,"Fixit Clinic",2019-01-29,"Computer time still being addressed. "
fixitclinic_333,"Fixit Clinic",USA,"Remote Control ","TV and gaming-related accessories",Sens,????,Unknown,,"Fixit Clinic",2019-01-29,"Remote not working with DVD "
fixitclinic_334,"Fixit Clinic",USA,"Sewing machine","Sewing machine","Kenmore ",2009,Fixed,,"Fixit Clinic",2019-01-29,"Needs a cleaning"
fixitclinic_335,"Fixit Clinic",USA,"Sewing machine","Sewing machine",Kenmore,????,Fixed,,"Fixit Clinic",2019-01-29,"Bobbin won't work "
fixitclinic_336,"Fixit Clinic",USA,"CD Player","Hi-Fi separates",Unknown,2009,Repairable,,"Fixit Clinic",2019-01-29,"Stopped working "
fixitclinic_337,"Fixit Clinic",USA,"Sewing machine","Sewing machine","Singer ",2010,Repairable,,"Fixit Clinic",2019-01-29,"Problem with bobbin lines"
fixitclinic_340,"Fixit Clinic",USA,"Deck scrubber","Large home electrical",Regina,????,Fixed,,"Fixit Clinic",2019-01-29,"Electrical connectors broken"
fixitclinic_341,"Fixit Clinic",USA,"Standing floor fan",Fan,Allaire,2010,Fixed,,"Fixit Clinic",2019-01-29,"Will not turn on "
fixitclinic_343,"Fixit Clinic",USA,Lamp,Lamp,Unknown,2010,Fixed,,"Fixit Clinic",2019-01-29,"turn on/off switch broken "
fixitclinic_346,"Fixit Clinic",USA,"Lamp ",Lamp,Unknown,2009,Fixed,,"Fixit Clinic",2019-01-29,Switch
fixitclinic_347,"Fixit Clinic",USA,Lamp,Lamp,Unknown,2009,Fixed,,"Fixit Clinic",2019-01-29,Switch
fixitclinic_349,"Fixit Clinic",USA,"Sewing machine","Sewing machine",Singer,????,Fixed,,"Fixit Clinic",2019-01-29,Clunking
fixitclinic_350,"Fixit Clinic",USA,"Night Light ","Decorative or safety lights",Unknown,2018,Fixed,,"Fixit Clinic",2019-01-29,"Broken "
fixitclinic_352,"Fixit Clinic",USA,lamp,Lamp,"on/off switch",????,Repairable,,"Fixit Clinic",2019-01-29,"ON/OFF Switch"
fixitclinic_355,"Fixit Clinic",USA,Lammp,Lamp,N/A,????,Fixed,,"Fixit Clinic",2019-01-29,"Chain didn't pull to turn light on "
fixitclinic_358,"Fixit Clinic",USA,Tablet,Tablet,Samsung,????,Repairable,,"Fixit Clinic",2019-02-01,
fixitclinic_359,"Fixit Clinic",USA,"Antique Lamp",Lamp,"none listed",2009,Repairable,,"Fixit Clinic",2019-02-01,"The lamp suddenly stopped lighting up for any bulb put in it. It shows no external signs of loose wires or a malfunctioning switch.  The symptom is consistent every time an attempt is made to turn it on. "
fixitclinic_363,"Fixit Clinic",USA,"Instant Pressure cooker","Small kitchen item",gourmia,????,Fixed,,"Fixit Clinic",2019-02-02,
fixitclinic_364,"Fixit Clinic",USA,radio,"Portable radio"," Red Cross Eton",2009,Repairable,,"Fixit Clinic",2019-02-02,"the tuner knob does not advance or reverse the station frequency"
fixitclinic_365,"Fixit Clinic",USA,"Vacuum cleaner",Vacuum,Deik,????,Fixed,,"Fixit Clinic",2019-02-02,
fixitclinic_366,"Fixit Clinic",USA,Shredder,"Paper shredder",Royal,????,Fixed,,"Fixit Clinic",2019-02-02,
fixitclinic_367,"Fixit Clinic",USA,Dishwasher,"Large home electrical",Whirlpool,????,Fixed,,"Fixit Clinic",2019-02-02,
fixitclinic_368,"Fixit Clinic",USA,Vacuum,Vacuum,Hoover,????,Repairable,,"Fixit Clinic",2019-02-02,
fixitclinic_369,"Fixit Clinic",USA,"DVD Player","TV and gaming-related accessories",Sony,????,Fixed,,"Fixit Clinic",2019-02-02,
fixitclinic_371,"Fixit Clinic",USA,Lamp,Lamp,Unknown,????,Repairable,,"Fixit Clinic",2019-02-02,
fixitclinic_372,"Fixit Clinic",USA,Laptop,Laptop,toshiba,????,Fixed,,"Fixit Clinic",2019-02-02,
fixitclinic_373,"Fixit Clinic",USA,Radio,"Portable radio",Sears,????,Fixed,,"Fixit Clinic",2019-02-02,
fixitclinic_375,"Fixit Clinic",USA,Camera,"Digital compact camera",Cannon,????,Unknown,,"Fixit Clinic",2019-02-02,
fixitclinic_376,"Fixit Clinic",USA,"toaster oven","Small kitchen item",Breville,????,Repairable,,"Fixit Clinic",2019-02-02,
fixitclinic_377,"Fixit Clinic",USA,"Dewalt sander","Power tool",Dewalt,????,Repairable,,"Fixit Clinic",2019-02-02,
fixitclinic_378,"Fixit Clinic",USA,Computer,"Desktop computer",Apple,????,Repairable,,"Fixit Clinic",2019-02-02,
fixitclinic_379,"Fixit Clinic",USA,Vacuum,Vacuum,Shark,????,Fixed,,"Fixit Clinic",2019-02-02,
fixitclinic_380,"Fixit Clinic",USA,Microwave,"Small kitchen item",Kenmore,????,"End of life",,"Fixit Clinic",2019-02-02,
fixitclinic_383,"Fixit Clinic",USA,Lamp,Lamp,Unknown,????,Fixed,,"Fixit Clinic",2019-02-02,
fixitclinic_384,"Fixit Clinic",USA,Laptop,Laptop,Dell,????,Fixed,,"Fixit Clinic",2019-02-10,
fixitclinic_386,"Fixit Clinic",USA,"Hair dryer","Hair & beauty item",HerStyler,????,Fixed,,"Fixit Clinic",2019-02-12,"There was no heat."
fixitclinic_388,"Fixit Clinic",USA,"Fabric steamer ","Small home electrical","Home Touch",????,Fixed,,"Fixit Clinic",2019-02-13,"Reset button wouldn't shut off"
fixitclinic_389,"Fixit Clinic",USA,"Toaster oven","Small kitchen item",Cuisinesrt,2016,"End of life",,"Fixit Clinic",2019-02-13," Lower two heating elements no longer heating, no longer straight, but crooked "
fixitclinic_390,"Fixit Clinic",USA,Laptop,Laptop,Apple,2014,Repairable,,"Fixit Clinic",2019-03-02,"Mouse get stuck on start up screen and could not log in or do anything. Key board is not responding either "
fixitclinic_391,"Fixit Clinic",USA,"Computer ","Desktop computer",Apple,2014,Repairable,,"Fixit Clinic",2019-03-02,"Mouse get stuck on start up screen and could not log in or do anything. Keep board is not responding either "
fixitclinic_392,"Fixit Clinic",USA,"Steam cleaner","Small home electrical",Reliable,????,Fixed,,"Fixit Clinic",2019-03-02,
fixitclinic_393,"Fixit Clinic",USA,Lamp,Lamp,"Unknown ",????,Unknown,,"Fixit Clinic",2019-03-02,
fixitclinic_394,"Fixit Clinic",USA,"2 space heaters","Small home electrical","Holmes and Lasko",????,Unknown,,"Fixit Clinic",2019-03-02,
fixitclinic_395,"Fixit Clinic",USA,"Coffee grinder","Food processor","Hamilton beach",????,Fixed,,"Fixit Clinic",2019-03-02,
fixitclinic_396,"Fixit Clinic",USA,"Tape deck purchased in Japan in 1975. Used in USA 1975-1980. Taken to UK in 1980 where I had the transmission changed to one compatible with UK electricity.","Hi-Fi separates",Sony,????,Fixed,,"Fixit Clinic",2019-03-02,
fixitclinic_399,"Fixit Clinic",USA,Laptop,Laptop,Lenovo,????,Fixed,,"Fixit Clinic",2019-03-03,
fixitclinic_400,"Fixit Clinic",USA,Toaster,Toaster,KitchenAid,????,Repairable,,"Fixit Clinic",2019-03-03,
fixitclinic_402,"Fixit Clinic",USA,"CD player","Hi-Fi separates",Denon,????,Fixed,,"Fixit Clinic",2019-03-03,
fixitclinic_404,"Fixit Clinic",USA,"Noise canceling / sound machine","Small home electrical",Homedics,????,"End of life",,"Fixit Clinic",2019-03-04,
fixitclinic_407,"Fixit Clinic",USA,"Coffee Maker","Coffee maker","Mr. Coffee",2011,Repairable,,"Fixit Clinic",2019-03-09,"Lid hinge broke and will not stay on."
fixitclinic_408,"Fixit Clinic",USA,"ham radio(remote only)","Portable radio",Kenwood,2009,Repairable,,"Fixit Clinic",2019-03-09,"the button does not press crisply"
fixitclinic_410,"Fixit Clinic",USA,"rice cooker","Small kitchen item","black and decker",????,Fixed,,"Fixit Clinic",2019-03-09,
fixitclinic_412,"Fixit Clinic",USA,"8mm VCR","DSLR/video camera",Sony,2009,Repairable,,"Fixit Clinic",2019-03-21,"Tape won't eject"
fixitclinic_413,"Fixit Clinic",USA,"Hair dryer","Hair & beauty item",Chi,????,"End of life",,"Fixit Clinic",2019-03-24,
fixitclinic_414,"Fixit Clinic",USA,"Desktop Alkaline Ionizer","Small home electrical","LifeMost Technology Co., Ltd.",????,Fixed,,"Fixit Clinic",2019-03-31,
fixitclinic_415,"Fixit Clinic",USA,"Sewing machine","Sewing machine",Singer,????,Repairable,,"Fixit Clinic",2019-03-31,
fixitclinic_417,"Fixit Clinic",USA,"Table lamps (2)",Lamp,"Forgot-got tossed",????,Unknown,,"Fixit Clinic",2019-03-31,
fixitclinic_419,"Fixit Clinic",USA,"sewing lamp with ",Lamp,ott,????,Fixed,,"Fixit Clinic",2019-04-01,
fixitclinic_420,"Fixit Clinic",USA,"a table lamp",Lamp,unknown,2009,Fixed,,"Fixit Clinic",2019-04-01,"cat knocked it over-loose parts"
fixitclinic_421,"Fixit Clinic",USA,"Sewing machine","Sewing machine",Kenmore,????,Fixed,,"Fixit Clinic",2019-04-01,
fixitclinic_422,"Fixit Clinic",USA,"3-light pole lamp",Lamp,"Don't know",2009,Unknown,,"Fixit Clinic",2019-04-08,"Switches do not turn on lights"
fixitclinic_423,"Fixit Clinic",USA,"Watch, need to remove back to replace battery ",Watch/clock,"Swatch ",2017,Fixed,,"Fixit Clinic",2019-04-09,"Stop running, think it needs new battery"
fixitclinic_424,"Fixit Clinic",USA," speaker","Hi-Fi separates",harman/kardon,2016,Repairable,,"Fixit Clinic",2019-04-15,"part power and head phone board 40-FILP2A-LUD2G"
fixitclinic_425,"Fixit Clinic",USA,Laptop,Laptop,DELL,????,Unknown,,"Fixit Clinic",2019-04-20,Broken
fixitclinic_426,"Fixit Clinic",USA,"wall clock",Watch/clock,philips,2009,Repairable,,"Fixit Clinic",2019-04-21,"clock mechanism (movement) broken"
fixitclinic_427,"Fixit Clinic",USA,"Guitar effects pedal",Misc,Morley,????,Fixed,,"Fixit Clinic",2019-04-23,
fixitclinic_428,"Fixit Clinic",USA,ipad,Tablet,Apple,????,Repairable,,"Fixit Clinic",2019-04-23,
fixitclinic_429,"Fixit Clinic",USA,"Fitness Tracker","Handheld entertainment device",FitBit,2016,Fixed,,"Fixit Clinic",2019-04-23,"The band would not stay intact."
fixitclinic_431,"Fixit Clinic",USA,"lift chair - apparently just the wiring","Large home electrical","Lazy Boy",????,Repairable,,"Fixit Clinic",2019-04-30,"wiring disconnected from remote control"
fixitclinic_432,"Fixit Clinic",USA,"Hand massager","Hair & beauty item",Hitachi,????,Fixed,,"Fixit Clinic",2019-05-01,
fixitclinic_434,"Fixit Clinic",USA,Lamp,Lamp,Unknown,????,Repairable,,"Fixit Clinic",2019-05-09,
fixitclinic_435,"Fixit Clinic",USA,"LED work light (high intensity)",Lamp,Husky,????,Fixed,,"Fixit Clinic",2019-05-11,
fixitclinic_436,"Fixit Clinic",USA,"Crock Pot","Small kitchen item","Hamilton Beach Scovill",2009,Unknown,,"Fixit Clinic",2019-05-15,"no longer heats when plugged in"
fixitclinic_437,"Fixit Clinic",USA,"Stand mixer","Food processor",Kenwood,????,Repairable,,"Fixit Clinic",2019-05-16,
fixitclinic_439,"Fixit Clinic",USA,"Music keyboard ","Musical instrument",Ensoniq,2009,Fixed,,"Fixit Clinic",2019-05-17,"Middle C# wouldn't sound properly, no velocity control, always full volume."
fixitclinic_440,"Fixit Clinic",USA,"Coffee Maker","Coffee maker",Krups,2010,Fixed,,"Fixit Clinic",2019-05-17,"The espresso maker was working but the regular brew was not making coffee. The light came on but no hot water was pumped up to the grounds - ie. no brew. I bought an element and a thermostat before I figured out how to test the element  (which turned out to be fine).  The thermostat failed the test and when I replaced it... JAVA!!! Then a happy dance!"
fixitclinic_441,"Fixit Clinic",USA,"Window AC",Aircon/dehumidifier,Unknown,????,Unknown,,"Fixit Clinic",2019-05-18,"Not cooling anymore "
fixitclinic_443,"Fixit Clinic",USA,"two burner hot plate","Small kitchen item","I don't remember",????,Unknown,,"Fixit Clinic",2019-05-21,
fixitclinic_444,"Fixit Clinic",USA,"Space Heater","Small home electrical",Vornado,????,Repairable,,"Fixit Clinic",2019-05-21,
fixitclinic_446,"Fixit Clinic",USA,lamp,Lamp,unknown,????,Fixed,,"Fixit Clinic",2019-05-21,
fixitclinic_447,"Fixit Clinic",USA,"Over-ear headphones",Headphones,Beats,????,Fixed,,"Fixit Clinic",2019-05-21,
fixitclinic_449,"Fixit Clinic",USA,"personal fan",Fan,"arctic wind",????,Fixed,,"Fixit Clinic",2019-05-21,
fixitclinic_450,"Fixit Clinic",USA,"ipod player and charged but not running makita drill","Handheld entertainment device","brookstone and makita respectively",????,Repairable,,"Fixit Clinic",2019-05-21,
fixitclinic_451,"Fixit Clinic",USA,Lamp,Lamp,"Home Depot ",????,Unknown,,"Fixit Clinic",2019-05-21,
fixitclinic_452,"Fixit Clinic",USA,"laser printer",Printer/scanner,HP,????,Repairable,,"Fixit Clinic",2019-05-22,
fixitclinic_453,"Fixit Clinic",USA,"Floor lamp",Lamp,Ikea??,????,Repairable,,"Fixit Clinic",2019-05-22,
fixitclinic_454,"Fixit Clinic",USA,Toaster,Toaster,Sunbeam,????,Repairable,,"Fixit Clinic",2019-05-22,
fixitclinic_457,"Fixit Clinic",USA,"crt tv 2002","Flat screen",Sanyo,????,Unknown,,"Fixit Clinic",2019-05-27,
fixitclinic_458,"Fixit Clinic",USA,"Lamp ",Lamp,"Unknown (antique)",2009,Fixed,,"Fixit Clinic",2019-05-28,"It flickered"
fixitclinic_459,"Fixit Clinic",USA,"small flat screen TV","Flat screen",Magnavox,????,"End of life",,"Fixit Clinic",2019-05-28,
fixitclinic_460,"Fixit Clinic",USA,"brass piano lamp",Lamp,Unknown,2009,Unknown,,"Fixit Clinic",2019-06-06,"Needs to be re-wired?  Won't turn on."
fixitclinic_461,"Fixit Clinic",USA,"Coffee Grinder","Food processor",Krups,????,Repairable,,"Fixit Clinic",2019-06-10,"doesn't grind coffee"
fixitclinic_462,"Fixit Clinic",USA,"Mini food chopper","Food processor","Black and Decker",2015,"End of life",,"Fixit Clinic",2019-06-10,"Head of chopper was totally immersed in water, motor was rusted"
fixitclinic_463,"Fixit Clinic",USA,"Swiffer Wet Jet Mop","Small home electrical",Swiffer,2019,Unknown,,"Fixit Clinic",2019-06-13,"The motor in the jet is not working because there is no power supplied to it (we do not hear the motor's gears turning when we push the button that should make the mop shoot liquid out). "
fixitclinic_464,"Fixit Clinic",USA,"A fan",Fan,Lasko,????,Repairable,,"Fixit Clinic",2019-06-15,"Sometimes it Won’t turn on due to broken/ crooked wire"
fixitclinic_465,"Fixit Clinic",USA,"Tower Fan",Fan,Holmes,2009,Repairable,,"Fixit Clinic",2019-06-21,"No working when plugged in and cannot fix the stand, i.e. part came apart for fan stand.   "
fixitclinic_467,"Fixit Clinic",USA,"Laptop ",Laptop,Hp,2017,Repairable,,"Fixit Clinic",2019-07-18,"Not coming on, blinking capslock light on the keyboard "
fixitclinic_468,"Fixit Clinic",USA,"espresso machine","Small kitchen item","jura capresso",????,Repairable,,"Fixit Clinic",2019-07-19,
fixitclinic_470,"Fixit Clinic",USA,"UBL clip 2 small Bluetooth speaker ","Hi-Fi separates",UBL,2017,Repairable,,"Fixit Clinic",2019-07-19,"The battery is no longer holding a charge. Nothing else is wrong with it, so I would like to replace the battery. I need help with the soldering part."
fixitclinic_471,"Fixit Clinic",USA,"Ps3slim ","TV and gaming-related accessories",Sony,????,Repairable,,"Fixit Clinic",2019-07-21,
fixitclinic_473,"Fixit Clinic",USA,"Halogen lamp with dimmer switch.  ",Lamp,"Lite Source INC Chino, CA",2009,Repairable,,"Fixit Clinic",2019-07-31,"I use this lamp and it’s twin as bedside table lamps, because they have a dimmer switch and can be dimmed down low for least-impact before bed lighting. About two weeks ago the on off/dimmer switch started having an intermittent delayed response  before the light would turn on. At first turning it off and in again once got it working, then  it had to be turned on and off  a few times, but still would start. Last week it quit entirely. I tried replacing the halogen bulb (which we’ve  done numerous times since we purchased it more than ten years ago) but it still won’t start."
fixitclinic_474,"Fixit Clinic",USA,"Sewing machine","Sewing machine",Brother,2016,Repairable,,"Fixit Clinic",2019-08-01,"The feed dogs don’t seem to work"
fixitclinic_475,"Fixit Clinic",USA,"record player","Hi-Fi separates","Pioneer ",2009,Unknown,,"Fixit Clinic",2019-08-02,"will not start up"
fixitclinic_477,"Fixit Clinic",USA,"Antique chandelier","Decorative or safety lights",Unknown,2009,Fixed,,"Fixit Clinic",2019-08-03,"Developed a short"
fixitclinic_480,"Fixit Clinic",USA,"Washing machine","Large home electrical",Whi,2014,Repairable,,"Fixit Clinic",2019-08-03,"Flooded, does not drain properly"
fixitclinic_481,"Fixit Clinic",USA,printer,Printer/scanner,epson,2013,Unknown,,"Fixit Clinic",2019-08-12,"Heads dried up"
fixitclinic_482,"Fixit Clinic",USA,Printer,Printer/scanner,Unknown,2016,Repairable,,"Fixit Clinic",2019-08-13,
fixitclinic_483,"Fixit Clinic",USA,Phone,Mobile,IPhone,2017,Repairable,,"Fixit Clinic",2019-08-13,"The screen is not working "
fixitclinic_484,"Fixit Clinic",USA,Phone,Mobile,Iphone,2016,Repairable,,"Fixit Clinic",2019-08-13,"I can hear it"
fixitclinic_486,"Fixit Clinic",USA,"Stand mixer","Food processor",Kenwood,????,Fixed,,"Fixit Clinic",2019-08-17,
fixitclinic_488,"Fixit Clinic",USA,"iphone screen",Mobile,appleq,????,Repairable,,"Fixit Clinic",2019-08-18,
fixitclinic_489,"Fixit Clinic",USA,"Sewing machine","Sewing machine",Kenmore,2009,Unknown,,"Fixit Clinic",2019-08-18,"seized after non-use, in storage"
fixitclinic_490,"Fixit Clinic",USA,"electric drill","Power tool","unclear, from the 1940s (""copperline"")'",????,Fixed,,"Fixit Clinic",2019-08-19,
fixitclinic_491,"Fixit Clinic",USA,Toaster,Toaster,Unknown,????,Unknown,,"Fixit Clinic",2019-08-19,
fixitclinic_492,"Fixit Clinic",USA,"hand mixer","Food processor","black & decker",????,Fixed,,"Fixit Clinic",2019-08-19,
