id,data_provider,country,partner_product_category,product_category,brand,year_of_manufacture,repair_status,repair_barrier_if_end_of_life,group_identifier,event_date,problem
anstiftung_1446,anstiftung,DEU,"Elektro Sonstiges ~ Digitalkamera","Digital compact camera",Unknown,????,Unknown,,3389,2019-02-14,"Der Deckel des Batteriefachs hielt nicht mehr richtig, weil das Scharnier weggebrochen war."
anstiftung_1447,anstiftung,DEU,"Haushaltsgeräte ~ Uhr",Watch/clock,Unknown,????,"End of life",,3389,2019-02-14,"Zu gegebener Zeit sollte sich eine doppelflüglige Tür öffnen und kleine Figuren herauskommen. Das funktionierte nur noch mäßig."
anstiftung_1448,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",Fischer,????,Fixed,,3389,2019-02-14,"Die Kompaktanlage wollte keine CDs mehr abspielen, Meldung „No Disc“ in der Anzeige."
anstiftung_1449,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeevollautomat","Coffee maker",BEEM,????,Unknown,,3389,2019-02-14,"Heizte nicht mehr. Fortsetzung der Reparatur vom Dezember 2018, mitgebrachtes Ersatzteil eingebaut."
anstiftung_1450,anstiftung,DEU,"Computer ~ Laptop",Laptop,HP,????,Unknown,,3389,2019-02-14,"Startete nicht, Bildschirm blieb dunkel. Blinkcode der „Caps-Lock“-Taste zu sehen."
anstiftung_1451,anstiftung,DEU,"Elektro Sonstiges ~ Digitalkamera","Digital compact camera",Kodak,????,Fixed,,3389,2019-02-14,"Funktionierte nicht mehr, ging nicht mehr an."
anstiftung_1452,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",TechniSat,????,Fixed,,3389,2019-03-14,"Das ließ sich durch Drücken des Lautstärkereglers nur noch schwer einschalten. Es war auch kein richtiger Druckpunkt mehr zu spüren."
anstiftung_1453,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Omega,????,Fixed,,3389,2019-03-14,"Beim Einstecken des Netzsteckers flog die Sicherung heraus."
anstiftung_1454,anstiftung,DEU,"Elektro Sonstiges ~ Heckenschere","Power tool",florabest,????,Unknown,,3389,2019-03-14,"Ging beim Betrieb einfach aus und seit dem nicht mehr wieder an. Motor durchgebrannt."
anstiftung_1455,anstiftung,DEU,"Haushaltsgeräte ~ Dampfreiniger","Small home electrical",Unknown,????,Fixed,,3389,2019-03-14,"Gerät wurde warm, aber es kam kein Dampf mehr heraus. Ein Gummiventil innen war verschmutzt."
anstiftung_1456,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",Unknown,????,Fixed,,3389,2019-03-14,"CD-Lade klemmte. Zerlegung sehr aufwändig! Der Antriebsriemen für den CD-Lademechanismus war ausgeleiert."
anstiftung_1457,anstiftung,DEU,"Unterhaltungselektronik ~ Kopfhörer",Headphones,Sennheiser,????,Fixed,,3389,2019-03-14,"funktionierte nicht mehr zuverlässig, Kabelbruch"
anstiftung_1458,anstiftung,DEU,"Computer ~ Laptop",Laptop,Asus,????,Repairable,,3389,2019-03-14,"Akkulaufzeit war nur noch kurz, Akku verschlissen.Wir berieten zu Bezugsquellen für einen neuen Akku."
anstiftung_1459,anstiftung,DEU,"Unterhaltungselektronik ~ Autoradio","Portable radio",JVC,????,Unknown,,3389,2019-03-14,"USB-Geräte (Speicherstick, Bluetooth-Stick) wurden nicht mehr erkannt."
anstiftung_1460,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Unknown,????,"End of life",,3389,2019-03-14,"Funktionierte nicht mehr zuverlässig, KabelbruchGehäuse ließ sich aber nicht mehr sicher zusammen bauen, daher Schrott."
anstiftung_1461,anstiftung,DEU,"Elektro Sonstiges ~ Heizdecke / Heizkissen","Small home electrical",TCM,????,Unknown,,3389,2019-03-14,"heizt nicht mehr.Heizschleife kaputt."
anstiftung_1462,anstiftung,DEU,"Haushaltsgeräte ~ Wasserpumpe","Small home electrical",Unknown,????,Unknown,,3389,2019-03-14,"Pumpte nicht mehr. Kabel und Schalter i. O. Gehäuse komplett vergossen, daher Motor nicht untersuchbar."
anstiftung_1463,anstiftung,DEU,"Elektro Sonstiges ~ Heizlüfter","Small home electrical",Unknown,2011,Fixed,,3389,2019-04-11,"Der Heiter ging im laufenden Betrieb aus. Der Mikroschalter, der den Heizer ausschaltet, wenn er umkippen sollte, war defekt. Wir öffneten das Gerät und fanden nebst defektem Schalter auch ein völlig verkokeltes Kabel vor. Wir tauschten das Kabel, die Steckverbindungen und den mitgebrachten Mikroschalter aus."
anstiftung_1464,anstiftung,DEU,"Unterhaltungselektronik ~ Videorekorder","DSLR/video camera",Fisher,????,Repairable,,5073,2019-02-15,"Gerät war längere Zeit nicht in Betrieb. Der Besitzer hatte ihn zwar ein paar Tage zuvor einmal eingeschaltet bekommen, aber seitdem reagierte er gar nicht mehr und blieb dunkel. Systematische Suche in der Spannungsversorgung mit Messgerät und Oszilloskop. Nach der Beseitigung einer kalten Lötstelle ging der Rekorder zumindest schon mal an, aber nicht immer. Mit dem ESR-Messgerät fanden wir dann einen Elko mit verdächtig hohem ESR-Wert, den wir dann auswechselten. Nun folgte er dem Einschalter und startete immer. Leider war es aber nach dem Zusammenbau damit vorbei. Da die Zeit für eine weitere Fehlersuche nicht mehr reichte, empfahlen wir dem Besucher, das nächste Mal wiederzukommen, am besten mit Schaltplan."
anstiftung_1465,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",Sony,????,Fixed,,5073,2019-02-15,"Die Mini-Kompaktanlage funktioniert zwar, wollte aber absolut keine CD erkennen. Nach einer Reinigung der Optik mit Isopropanol war dieser Fehler behoben."
anstiftung_1466,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",Medion,????,Fixed,,5073,2019-02-15,"Die Mini-Kompaktanlage funktioniert zwar, wollte aber absolut keine CD erkennen. Nach einer Reinigung der Optik mit Isopropanol war dieser Fehler behoben."
anstiftung_1468,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,5073,2019-02-15,"An der Tischlampe war ein Kontaktstift des Steckers abgebrochen. Das Auswechseln des Steckers nahm er nach der Bereitstellung des Werkzeuges unter unserer Anleitung selber vor."
anstiftung_1469,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",Melitta,????,Unknown,,5073,2019-02-15,"Heizung defekt -> Schrott"
anstiftung_1470,anstiftung,DEU,"Elektro Sonstiges ~ Nähmaschine","Sewing machine",Unknown,????,Fixed,,5073,2019-02-21,"Das Steuerpedal einer Nähmaschine und der zugehörige Motor wurden mit neuen, mitgebrachten Entstörkondensatoren versehen und wieder zusammengebaut."
anstiftung_1471,anstiftung,DEU,"Haushaltsgeräte ~ Bügeleisen",Iron,AKA,1984,Fixed,,5073,2019-02-21,"Das Bügeleisen aus DDR-Produktion wurde nur noch lauwarm. Am Temperaturregler war eine Nase ausgebrochen. Der zugehörige Stift wurde nachgebogen und die fehlende Nase kompensiert. Dann funktionierte es wieder richtig."
anstiftung_1472,anstiftung,DEU,"Unterhaltungselektronik ~ DVD-Player","TV and gaming-related accessories",Sony,????,Unknown,,5073,2019-02-21,"Der DVD-Player spielte DVDs nur noch bis zur Hälfte ab. Reinigung der Lasereinheit brachte keinen Erfolg.  Wir bemerkten, dass sich vom Drehteller die Gummierung aufgelöst hatte. Damit lagen die Silberscheiben etwas tiefer über der Abtasteinheit. Eine Nachjustage des Laserstrahl brachte keinen Erfolg."
anstiftung_1473,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",Privileg,????,Repairable,,5073,2019-02-21,"Die Maschine ging nicht an oder sehr schnell wieder aus. Der Boiler der Maschine ist undicht, was man an den stark ausgeprägten Verkrustungen am Boilergehäuse sehen konnte. Dadurch ging das Gerät während der Selbsttest-Routine beim Einschalten in den Fehlerzustand. Der Besitzer besorgt einen neuen Boiler."
anstiftung_1474,anstiftung,DEU,"Computer ~ Festplatte","PC accessory",Unknown,????,Repairable,,5073,2019-02-21,"Eine externe 2.5""-Festplatte war heruntergefallen. Dabei brach der USB-Anschluss ab. Leider waren die Leiterzüge auf der Anschlussplatine so stark beschädigt, dass eine Reparatur nicht mehr möglich war. Empfehlung: Einbau der Festplatte in ein neues bzw. gebrauchtes Festplattengehäuse."
anstiftung_1475,anstiftung,DEU,"Unterhaltungselektronik ~ Plattenspieler","Hi-Fi separates",Sony,????,Repairable,,5073,2019-02-21,"In den Plattenspieler wurde ein neuer Motortreiber eingebaut. Leider stellte es sich heraus, dass der Motortreiber gar nicht die Ursache war, sondern der Motor einen Windungsschluss hat. Der Besitzer überlegt, ob die Anschaffung eines neuen Motors für diese HiFi-Komponente noch sinnvoll ist."
anstiftung_1476,anstiftung,DEU,"Computer ~ Laptop",Laptop,Toshiba,????,Fixed,,3389,2019-04-11,"Besitzerin hatte die Festplatte ausgetauscht und das System-Recovery eingespielt, dann startete das Gerät nicht mehr richtig. Recovery-CD defekt.09.05.19Neues Betriebssystem aufgespielt und eingerichtet."
anstiftung_1477,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Vorwerk,1994,Unknown,,3389,2019-04-11,"Lief schwergängig, roch ""brenzlig"".Filter im Inneren zugesetzt und der Motor lief schwergängig."
anstiftung_1478,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",Tchibo,????,Unknown,,3389,2019-04-11,"Zeigt immer wieder nach kurzem Gebrauch an, dass sie entkalkt werden soll."
anstiftung_1479,anstiftung,DEU,"Unterhaltungselektronik ~ Videorekorder","DSLR/video camera",Philips,????,Unknown,,3389,2019-04-11,"kein Bild.Nicht testbar mangels Anzeigegerät."
anstiftung_1480,anstiftung,DEU,"Elektro Sonstiges ~ Heizlüfter","Small home electrical",AKA,????,Fixed,,3389,2019-04-11,"Fortsetzung vom letzten Mal, mitgebrachte Thermosicherung gewechselt"
anstiftung_1481,anstiftung,DEU,"Elektro Sonstiges ~ Heizlüfter","Small home electrical",AKA,????,Repairable,,3389,2019-03-14,"heizte nicht mehr, Thermosicherung defekt"
anstiftung_1482,anstiftung,DEU,"Unterhaltungselektronik ~ Radiowecker","Portable radio",Sony,????,Fixed,,3389,2019-03-14,"Kein Ton, keine Anzeige, angeblich keine Funktion.Das Gerät war total verstellt, wir haben alles neu eingestellt."
anstiftung_1483,anstiftung,DEU,"Haushaltsgeräte ~ Glätteisen","Hair & beauty item",Unknown,????,Fixed,,3389,2019-04-11,"Kabelbruch.Knickschutz und Netzleitung erneuert."
anstiftung_1484,anstiftung,DEU,"Haushaltsgeräte ~ Uhr",Watch/clock,Unknown,????,Fixed,,3389,2019-04-11,"Batteriekontakte durch ausgelaufene Batterien stark korrodiert.Neue Kontakte nachgebaut."
anstiftung_1485,anstiftung,DEU,"Haushaltsgeräte ~ Ultraschallreiniger","Small home electrical",EMAG,2015,Unknown,,3389,2019-04-11,"Kurzschluss beim Einschalten der Ultraschallfunktion.2 MOSFETs defekt."
anstiftung_1486,anstiftung,DEU,"Unterhaltungselektronik ~ Fernseher","Flat screen",Philips,????,Unknown,,3389,2019-04-11,"Gerät startete nicht und gab an der Standby-LED durch Blinken Fehlercodes aus"
anstiftung_1487,anstiftung,DEU,"Elektro Sonstiges ~ Schalter","Small home electrical",Vaillant,????,Unknown,,3389,2019-05-09,"Interner Akku defekt.Wechselt Besitzer selbst."
anstiftung_1488,anstiftung,DEU,"Elektro Sonstiges ~ Spielzeug",Toy,Unknown,????,Unknown,,3389,2019-05-09,"keine Funktion.Zusatzteile fehlen zum Testen, Gast kommt wieder."
anstiftung_1489,anstiftung,DEU,"Elektro Sonstiges ~ Rasenmäher","Small home electrical","Wolf Garten",????,Fixed,,3389,2019-05-09,"Im Inneren klapperte eine Schraube der Motorbefestigung herum."
anstiftung_1490,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Vorwerk,1994,Fixed,,3389,2019-05-09,"Fortsetzung vom letzten Mal.Mitgebrachten Motor und Filter eingebaut."
anstiftung_1491,anstiftung,DEU,"Unterhaltungselektronik ~ Fernbedienung","TV and gaming-related accessories",Philips,????,Fixed,,3389,2019-05-09,"Ein/Aus-Taste funktionierte nicht mehr.gereinigt."
anstiftung_1492,anstiftung,DEU,"Haushaltsgeräte ~ Handmixer","Food processor",AEG,????,Fixed,,3389,2019-05-09,"Im Gerät klapperte etwas herum und es roch auch schon einmal bei früherer Benutzung etwas verbrannt.-> Motorkohle abgebrochen, hat sich aber Wieder neu eingeschliffen."
anstiftung_1493,anstiftung,DEU,"Elektro Sonstiges ~ Aktenvernichter","Paper shredder",HSM,????,Fixed,,3389,2018-12-13,"Lief nicht zuverlässig.Wir konnten es nicht nachvollziehen, aber untersuchten alles und löteten Lötstellen nach."
anstiftung_1494,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",Sharp,????,Fixed,,3389,2018-12-13,"Beim Dreifach-CD-Wechsler kam es immer wieder zu Aussetzern beim Abspielen.-> Linse gereinigt und den Schlitten geschmiert"
anstiftung_1495,anstiftung,DEU,"Elektro Sonstiges ~ Fön","Hair dryer",Braun,????,Fixed,,3389,2018-12-13,"Nach Sturz klapperte drin etwas herum.Heizkörper aus seinen Verankerungen gerutscht."
anstiftung_1496,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeevollautomat","Coffee maker",BEEM,????,Repairable,,3389,2018-12-13,"Heizte nicht mehr."
anstiftung_1497,anstiftung,DEU,"Elektro Sonstiges ~ Akkuschrauber","Power tool",Unknown,????,Unknown,,3389,2018-12-13,"Ladegerät defekt, Akku tiefentladen und keine Leistung mehr"
anstiftung_1498,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Medion,????,Repairable,,3389,2018-12-13,"Hintergrundbeleuchtung der Anzeige schwach."
anstiftung_1499,anstiftung,DEU,"Unterhaltungselektronik ~ CD-Player","Handheld entertainment device",Unknown,????,Fixed,,3389,2018-12-13,"verschiedene Fehlfunktionen.-> Falsches Netzteil verwendet. mit richtigem Netzteil funktionierten alle 3"
anstiftung_1500,anstiftung,DEU,"Elektro Sonstiges ~ Heißluftpistole","Small home electrical",Steinel,????,Unknown,,3389,2018-12-13,"keine Funktione.Heizung durchgebrannt."
anstiftung_1501,anstiftung,DEU,"Unterhaltungselektronik ~ Videorekorder","DSLR/video camera","LG Electronics",????,"End of life",,3389,2018-12-13,"Spielt angeblich keine Kassetten mehr ab.Eine Testkassette aus der Bibliothek funktionierte. Der Gast soll seine Kassetten einmal komplett hin- und herspulen. Vielleicht sind sie verklemmt."
anstiftung_1502,anstiftung,DEU,"Elektro Sonstiges ~ LED-Licht/LED-Leuchte","Decorative or safety lights",Unknown,????,Fixed,,3389,2018-12-13,"leuchtete nicht mehr.-> Batterieanschluss abgerissen"
anstiftung_1503,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,3389,2018-12-13,"Kabelanschluss war nicht mehr in Ordnung und die Fassung wackelte.beides neu befestigt."
anstiftung_1504,anstiftung,DEU,"Haushaltsgeräte ~ Waage, elektrisch","Small kitchen item",Unknown,????,Fixed,,5512,2019-05-25,"Digitale Küchenwaage zeigt das Gewicht nicht mehr an"
anstiftung_1505,anstiftung,DEU,"Elektro Sonstiges ~ Spielzeug",Toy,LEGO,2015,Repairable,,5512,2019-05-25,"Fahrzeugantrieb funktioniert nicht, Draht ist lose"
anstiftung_1506,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Unknown,????,Fixed,,5512,2019-05-25,"funktioniert nicht"
anstiftung_1507,anstiftung,DEU,"Elektro Sonstiges ~ Nähmaschine","Sewing machine",Unknown,????,Fixed,,5512,2019-05-25,"läuft nicht"
anstiftung_1509,anstiftung,DEU,"Haushaltsgeräte ~ Waage, elektrisch","Small kitchen item",Philips,2009,Fixed,,5512,2019-05-25,"Taste hat keine Funktion"
anstiftung_1520,anstiftung,DEU,"Elektro Sonstiges ~ Werkzeug","Power tool",Unknown,????,Fixed,,5512,2019-05-25,"Gerät mit losen Teilen angeliefert"
anstiftung_1521,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",Yamaha,2011,Unknown,,5512,2019-05-25,"CD wird nicht erkannt und CD-Schublade fährt nicht aus"
anstiftung_1522,anstiftung,DEU,"Unterhaltungselektronik ~ Videorekorder","DSLR/video camera",Philips,????,Unknown,,5512,2019-05-25,"zerknittertes Band entfernt"
anstiftung_1523,anstiftung,DEU,"Elektro Sonstiges ~ Zahnbürste, elektrisch","Hair & beauty item",Oral-B,????,Unknown,,5512,2019-05-25,"Schalterfunktion defekt"
anstiftung_1524,anstiftung,DEU,"Haushaltsgeräte ~ Standmixer","Food processor",WMF,????,Repairable,,5512,2019-05-25,"Antrieb kaputt"
anstiftung_1525,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Unknown,????,Fixed,,5512,2019-05-25,"saugt nicht"
anstiftung_1526,anstiftung,DEU,"Elektro Sonstiges ~ Uhr",Watch/clock,Unknown,2016,Fixed,,5512,2019-05-25,"keine Funktion"
anstiftung_1527,anstiftung,DEU,"Haushaltsgeräte ~ Wasserkocher",Kettle,Severin,????,Fixed,,5512,2019-05-25,"schaltet nicht ab"
anstiftung_1528,anstiftung,DEU,"Haushaltsgeräte ~ Bügeleisen",Iron,Unknown,????,Fixed,,5512,2019-05-25,Kurzschluß
anstiftung_1529,anstiftung,DEU,"Haushaltsgeräte ~ Handmixer","Food processor",Braun,2009,Unknown,,5512,2019-05-25,Wackelkontakt
anstiftung_1530,anstiftung,DEU,"Computer ~ Desktopcomputer","Desktop computer",Unknown,????,Unknown,,5512,2019-05-25,"Bauelement auf Platine"
anstiftung_1531,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Repairable,,5512,2019-05-25,"Licht geht nicht an"
anstiftung_1533,anstiftung,DEU,"Computer ~ Laptop",Laptop,Lenovo,????,Fixed,,5512,2019-05-25,"USB-Buchsen ohne Spannung"
anstiftung_1534,anstiftung,DEU,"Haushaltsgeräte ~ Wasserkocher",Kettle,"Russell Hobbs",2013,"End of life",,5512,2019-05-25,"Heizt nicht mehr"
anstiftung_1535,anstiftung,DEU,"Unterhaltungselektronik ~ Radiowecker","Portable radio",Unknown,????,Fixed,,5512,2019-05-25,"Antenne fehlt"
anstiftung_1536,anstiftung,DEU,"Haushaltsgeräte ~ Uhr",Watch/clock,Alpina,????,Fixed,,3389,2018-11-08,"Uhrwerk lief nicht mehr.Gangpartie und Hemmung waren verharzt."
anstiftung_1537,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Medion,????,Repairable,,3389,2018-11-08,"Display nur noch schwach zu sehen und hatte Aussetzer.Verdächtige Bauteile im Netzteil ausgemacht."
anstiftung_1538,anstiftung,DEU,"Elektro Sonstiges ~ Wecker",Watch/clock,Unknown,????,Fixed,,3389,2018-11-08,"Gong blieb stumm.Kondensator im der Ansteuerung defekt."
anstiftung_1539,anstiftung,DEU,"Unterhaltungselektronik ~ Kassettenrekorder","Hi-Fi separates",RFT,1984,Fixed,,3389,2018-11-08,"Federn der Tasten gebrochen -> getauscht.Skalenlämpchen ersetzt.Drehko wieder gangbar gemacht.Skalenzeiger an die Schnur geklebt"
anstiftung_1540,anstiftung,DEU,"Unterhaltungselektronik ~ Kassettenrekorder","Hi-Fi separates",RFT,1984,Repairable,,3389,2018-09-13,"Einige Tasten kommen nach dem Drücken nicht wieder zurück, Federn gebrochen.Skalenlämpchen defekt.Radiosender lassen sich nicht einstellen."
anstiftung_1541,anstiftung,DEU,"Elektro Sonstiges ~ Faxgerät",Printer/scanner,Panasonic,????,Unknown,,3389,2018-10-11,"Papiereinzug klappt nicht.Gerät heruntergefallen, Teil gebrochen."
anstiftung_1542,anstiftung,DEU,"Haushaltsgeräte ~ Wasserkocher",Kettle,BEEM,????,Fixed,,3389,2018-10-11,"Ein Wasserkocher war undicht, der andere hatte einen kaputten Schalter.Wir machten aus 2 Wasserkochern einen funktionierenden."
anstiftung_1543,anstiftung,DEU,"Computer ~ Adapter",Battery/charger/adapter,D-Link,????,Unknown,,3389,2018-10-11,"funktionierte nicht mehr.Problem im Schaltnetzteil."
anstiftung_1544,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeevollautomat","Coffee maker",Saeco,????,Unknown,,3389,2018-10-11,"Kaffeebohnen wurden gemahlen, aber das Pulver wieder trocken ausgeworfen.Gast wollte die langwierige Reparatur nicht angehen, es im Internet als ""defekt"" verkaufen,"
anstiftung_1545,anstiftung,DEU,"Elektro Sonstiges ~ Musikinstrument","Musical instrument",EKO,????,Fixed,,3389,2018-10-11,"Es wurde kein elektrischer Ton mehr erzeugt.Draht an der Signalbuchse abgerissen."
anstiftung_1546,anstiftung,DEU,"Computer ~ Laptop",Laptop,Asus,????,Fixed,,3389,2018-10-11,"läuft laut ist und langsam.Reinigung des Lüfters und Kühlers"
anstiftung_1547,anstiftung,DEU,"Elektro Sonstiges ~ Autobatterie-Ladegerät",Battery/charger/adapter,CTEK,????,Fixed,,3389,2018-10-11,"ließ sich nicht mehr einschalten.Schalter mechanisch wieder gängig gemacht."
anstiftung_1548,anstiftung,DEU,"Haushaltsgeräte ~ Waschmaschine","Large home electrical",Unknown,????,Repairable,,3389,2018-10-11,"Maschine funktionierte nicht mehr.Wir untersuchten die LP und wechselten einen durchgebrannten Widerstand."
anstiftung_1549,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Pearl,????,Fixed,,3389,2018-09-13,"Lässt sich nich mehr zuverlässig einschalten.Schalter gereinigt."
anstiftung_1550,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",Melitta,????,Unknown,,3389,2018-09-13,"Funktionierte nicht mehr.Heizung durchgebrannt."
anstiftung_1551,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",AIWA,????,Fixed,,3389,2018-09-13,"CD-Wechsler wollte die CDs nicht mehr einlesen.Lasereinheit gesäubert und Intensität nachgeregelt."
anstiftung_1552,anstiftung,DEU,"Elektro Sonstiges ~ Spielzeug",Toy,Nintendo,????,Repairable,,3389,2018-09-13,"Tasten für links und rechts nur noch sporadisch und die Lautstärketasten gingen gar nicht mehr."
anstiftung_1553,anstiftung,DEU,"Haushaltsgeräte ~ Bügeleisen",Iron,Unknown,????,Unknown,,3389,2018-09-13,"Erzeugte keinen Dampf mehr und war undicht.Dichtungen porös."
anstiftung_1554,anstiftung,DEU,"Elektro Sonstiges ~ Akkuschrauber","Power tool",Unknown,????,Fixed,,3389,2018-09-13,"Ließ sich nicht mehr richtig einschalten.Es wurden die Schaltkontakte gerichtet."
anstiftung_1555,anstiftung,DEU,"Haushaltsgeräte ~ Kühltruhe","Large home electrical",Unknown,????,Fixed,,3389,2018-09-13,"funktionierte nicht mehr.Der Thermostatschalter war verbrannt.Schalter gereinigt."
anstiftung_1556,anstiftung,DEU,"Haushaltsgeräte ~ Waage, elektrisch","Small kitchen item",Grundig,????,Unknown,,3389,2018-09-13,"Display zeigte nur noch sporadisch etwas an, was noch dazu kaum zu erkennen war.Verbindung zur Hauptplatine über Flexkabel hatte sich gelöst."
anstiftung_1557,anstiftung,DEU,"Elektro Sonstiges ~ Fön","Hair dryer",Unknown,????,Fixed,,3389,2018-09-13,"Lief immer nur kurz und ging dann für eine Weile aus.Überhitzung.Wir reinigten das Gerät."
anstiftung_1558,anstiftung,DEU,"Elektro Sonstiges ~ Spielzeug",Toy,Unknown,????,Fixed,,3389,2018-09-13,"Lenkung funktionierte noch, aber es fuhr nicht mehr.Kabel am Motor wieder angelötet."
anstiftung_1559,anstiftung,DEU,"Elektro Sonstiges ~ Videokamera","DSLR/video camera",Blaupunkt,????,Fixed,,3389,2018-09-13,"Nach vielen Jahren wieder hervorgeholt, liefen die Kassetten nicht."
anstiftung_1560,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",Rommelsbacher,????,Unknown,,3389,2018-09-13,"Gerät bleibt kalt.Heizung defekt."
anstiftung_1561,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Silvercrest,????,Repairable,,3389,2018-09-13,"Funktionierte nicht mehr.Akkus waren verschlissen."
anstiftung_1562,anstiftung,DEU,"Elektro Sonstiges ~ Lockenstab","Hair & beauty item",Petra,????,Fixed,,3389,2018-09-13,"Ließ sich nicht mehr einschalten.Kontakte des Schalters verbruzelt.Kontakte gereinigt und eingestellt."
anstiftung_1563,anstiftung,DEU,"Elektro Sonstiges ~ Nähmaschine","Sewing machine",Veritas,????,Fixed,,3389,2018-08-09,"Holt den Unterfaden nicht mehr richtig hoch und näht somit nicht mehr gut.Unterfadenkapselhalter zum Oberfaden syncronisiert, nachjustiert."
anstiftung_1564,anstiftung,DEU,"Elektro Sonstiges ~ Nähmaschine","Sewing machine",Veritas,????,Fixed,,3389,2018-08-09,"Holt den Unterfaden nicht mehr richtig hoch und näht somit nicht mehr gut.Unterfadenkapselhalter zum Oberfaden syncronisiert, nachjustiert."
anstiftung_1565,anstiftung,DEU,"Haushaltsgeräte ~ Standmixer","Food processor",Unknown,????,Unknown,,3389,2018-08-09,"Angeblich keine Funktion. Mixbecher fehlte, daher konnte es nicht getestet werden."
anstiftung_1566,anstiftung,DEU,"Haushaltsgeräte ~ Grill","Small kitchen item",Unknown,????,Repairable,,3389,2018-08-09,"Heizspirale eines Tischelektrogrills wurde angeblich nicht richtig heiß.Spirale nicht richtig ins Gehäuse eingesetzt, daher Sicherheitsschalter nicht betätigt."
anstiftung_1567,anstiftung,DEU,"Haushaltsgeräte ~ Handmixer","Food processor",Braun,????,Fixed,,3389,2018-08-09,"Wackelkontakt der Netzleitung am Gehäuse."
anstiftung_1568,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,3389,2018-08-09,"Lampe flackerte.Kunstofffassung war durch die Hitze verformt.Gegen Keramikfassung ausgetauscht."
anstiftung_1569,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",Philips,????,Unknown,,3389,2018-07-12,"Keine Funktion.Transformator im Schaltnetzteil defekt."
anstiftung_1570,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",AEG,????,Fixed,,3389,2018-07-12,"keine Musik mehr abspielbar, Lautstärke nicht einstellbar und blieb auf der niedrigsten Stufekalte Lötstelle am Lautstärke-Schaltkreis"
anstiftung_1571,anstiftung,DEU,"Unterhaltungselektronik ~ Videorekorder","DSLR/video camera",Panasonic,????,Unknown,,3389,2018-07-12,"Fernbedienung funktionierte nur manchmal.Kalte Lötstelle am IR-Empfänger."
anstiftung_1572,anstiftung,DEU,"Computer ~ Drucker",Printer/scanner,Samsung,????,Unknown,,3389,2018-07-12,"Keine Funktion nach Reinigungsaktion der Besitzerin. Fehlerlampe leuchtete.Keine Infos zu dem Fehler zu finden."
anstiftung_1573,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Unknown,????,Fixed,,3389,2018-07-12,"Drehzahl lässt sich nicht mehr einstellen.Drehknopf nahm die Welle nicht mehr mit. Das haben wir geklebt."
anstiftung_1574,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",Sony,????,Fixed,,3389,2018-07-12,"spielte CDs nicht mehr zuverlässig ab und hüpfte durch die Lieder.Lasereinheit gereinigt und Laser nachjustiert."
